,Unnamed: 0,Preco,Num Quartos,Num Banheiros,Num Vagas,Tamanho,Tipo,Cidade,Regiao,Itens Disponivels,Itens Indisponíveis,Data Completa,Dia,Mes,Ano,Dia da Semana,Dia da Semana Extenso,Semana do Ano,Quarter,Estado
695,695,420.000,3.0,2.0,1.0,90.0,Apartamento,Rio de Janeiro,Pechincha,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']",10/02/2025,10.0,2.0,2025.0,0.0,Segunda-feira,7.0,Q1,RJ
696,696,305.000,2.0,2.0,1.0,56.0,Apartamento,Niterói,Maceio,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno']",14/02/2025,14.0,2.0,2025.0,4.0,Sexta-feira,7.0,Q1,RJ
697,697,220.000,2.0,2.0,1.0,67.0,Apartamento,Niterói,Largo da Batalha,['Box'],"['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",07/02/2025,7.0,2.0,2025.0,4.0,Sexta-feira,6.0,Q1,RJ
698,698,325.000,2.0,2.0,1.0,60.0,Apartamento,Niterói,Piratininga,"['Banheira de hidromassagem', 'Varanda', 'Armários na cozinha', 'Ar condicionado', 'Cozinha americana', 'Área de serviço']","['Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Chuveiro a gás', 'Quintal']",15/02/2025,15.0,2.0,2025.0,5.0,Sábado,7.0,Q1,RJ
699,699,340.000,2.0,2.0,1.0,59.0,Apartamento,Niterói,Badu,"['Box', 'Varanda', 'Armários no quarto', 'Armários na cozinha', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",05/02/2025,5.0,2.0,2025.0,2.0,Quarta-feira,6.0,Q1,RJ
700,700,560.000,3.0,2.0,2.0,115.0,Apartamento,Niterói,Maceió,"['Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás']","['Banheira de hidromassagem', 'Box', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
701,701,480.000,2.0,2.0,1.0,118.0,Apartamento,Niterói,Maceio,"['Box', 'Varanda', 'Piscina privativa', 'Armários na cozinha', 'Chuveiro a gás', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
702,702,320.000,2.0,1.0,1.0,66.0,Apartamento,Niterói,Maceio,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Banheiro adaptado', 'Closet', 'Quintal', 'Somente uma casa no terreno']",31/01/2025,31.0,1.0,2025.0,4.0,Sexta-feira,5.0,Q1,RJ
703,703,395.000,2.0,2.0,1.0,78.0,Apartamento,Niterói,Icaraí,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Cozinha americana', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",15/02/2025,15.0,2.0,2025.0,5.0,Sábado,7.0,Q1,RJ
704,704,380.000,2.0,1.0,1.0,66.0,Apartamento,Niterói,Maceio,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Banheiro adaptado', 'Closet', 'Quintal', 'Somente uma casa no terreno']",23/01/2025,23.0,1.0,2025.0,3.0,Quinta-feira,4.0,Q1,RJ
705,705,260.000,2.0,2.0,1.0,70.0,Apartamento,Niterói,Pendotiba,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Garden/Área Privativa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
706,706,210.000,2.0,2.0,1.0,66.0,Apartamento,Niterói,Pendotiba,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/10/2024,16.0,10.0,2024.0,2.0,Quarta-feira,42.0,Q4,RJ
707,707,380.000,3.0,2.0,2.0,115.0,Apartamento,Niterói,Badu,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Apartamento cobertura', 'Cozinha americana', 'Quartos e corredores com portas amplas', 'Quintal', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Chuveiro a gás', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Somente uma casa no terreno', 'Garden/Área Privativa']",24/01/2025,24.0,1.0,2025.0,4.0,Sexta-feira,4.0,Q1,RJ
708,708,450.000,2.0,3.0,1.0,75.0,Apartamento,Niterói,Vital Brasil,"['Varanda', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']",['Portaria 24h'],13/02/2025,13.0,2.0,2025.0,3.0,Quinta-feira,7.0,Q1,RJ
709,709,550.000,3.0,3.0,4.0,150.0,Casa,Niterói,Muriqui,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Closet', 'Cozinha americana', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Garden/Área Privativa']",13/02/2025,13.0,2.0,2025.0,3.0,Quinta-feira,7.0,Q1,RJ
710,710,580.000,3.0,4.0,2.0,450.0,Casa,Niterói,Engenho do Mato,"['Box', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Closet', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Cozinha americana', 'Home-office', 'Quartos e corredores com portas amplas', 'Garden/Área Privativa']",31/01/2025,31.0,1.0,2025.0,4.0,Sexta-feira,5.0,Q1,RJ
711,711,265.000,1.0,1.0,1.0,38.0,Apartamento,Niterói,São Francisco,"['Banheira de hidromassagem', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Piscina', 'Churrasqueira', 'Sauna', 'Portaria 24h']",07/02/2025,7.0,2.0,2025.0,4.0,Sexta-feira,6.0,Q1,RJ
712,712,890.000,4.0,5.0,5.0,374.0,Casa,Niterói,Badu,"['Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Closet', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Cozinha americana', 'Garden/Área Privativa']",Data inválida,,,,,,,None,RJ
713,713,240.000,3.0,2.0,1.0,70.0,Apartamento,Niterói,Santa Rosa,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Jardim', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
714,714,370.000,2.0,1.0,0.0,46.0,Apartamento,Niterói,Centro,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",08/02/2025,8.0,2.0,2025.0,5.0,Sábado,6.0,Q1,RJ
715,715,300.000,3.0,2.0,1.0,75.0,Apartamento,Niterói,Fonseca,"['Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",31/01/2025,31.0,1.0,2025.0,4.0,Sexta-feira,5.0,Q1,RJ
716,716,230.000,2.0,1.0,1.0,70.0,Apartamento,Niterói,Cubango,"['Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Armários na cozinha', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",03/02/2025,3.0,2.0,2025.0,0.0,Segunda-feira,6.0,Q1,RJ
717,717,590.000,2.0,2.0,1.0,70.0,Apartamento,Niterói,Santa Rosa,['Armários na cozinha'],['Apartamento cobertura'],31/01/2025,31.0,1.0,2025.0,4.0,Sexta-feira,5.0,Q1,RJ
718,718,272.443,2.0,1.0,1.0,70.0,Apartamento,Niterói,Ingá,"['Box', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",10/02/2025,10.0,2.0,2025.0,0.0,Segunda-feira,7.0,Q1,RJ
719,719,160.000,2.0,1.0,1.0,50.0,Apartamento,Niterói,Fonseca,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",07/02/2025,7.0,2.0,2025.0,4.0,Sexta-feira,6.0,Q1,RJ
720,720,550.000,2.0,2.0,1.0,120.0,Apartamento,Niterói,Badu,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Apartamento cobertura', 'Área de serviço', 'Garden/Área Privativa']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",16/09/2024,16.0,9.0,2024.0,0.0,Segunda-feira,38.0,Q3,RJ
721,721,780.000,3.0,2.0,2.0,143.0,Casa,Niterói,São Francisco,"['Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Quintal', 'Área de serviço']","['Piscina', 'Churrasqueira', 'Espaço gourmet na área comum', 'Portaria 24h']",23/01/2025,23.0,1.0,2025.0,3.0,Quinta-feira,4.0,Q1,RJ
722,722,725.000,3.0,1.0,1.0,120.0,Apartamento,Niterói,Icaraí,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",12/02/2025,12.0,2.0,2025.0,2.0,Quarta-feira,7.0,Q1,RJ
723,723,480.000,2.0,2.0,1.0,132.0,Apartamento,Niterói,Santa Rosa,"['Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
724,724,300.000,1.0,1.0,1.0,40.0,Apartamento,Niterói,Itaipu,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Cozinha americana']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
725,725,580.000,3.0,2.0,1.0,74.0,Apartamento,Niterói,Fonseca,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",20/01/2025,20.0,1.0,2025.0,0.0,Segunda-feira,4.0,Q1,RJ
726,726,825.000,3.0,1.0,2.0,195.0,Casa,Niterói,Pendotiba,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Banheiro adaptado', 'Closet', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Cozinha americana']",16/07/2024,16.0,7.0,2024.0,1.0,Terça-feira,29.0,Q3,RJ
727,727,330.000,3.0,1.0,2.0,57.0,Casa,Niterói,Badu,"['Varanda', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Chuveiro a gás', 'Cozinha americana', 'Quintal']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
728,728,215.000,2.0,1.0,1.0,54.0,Apartamento,Niterói,Badu,"['Box', 'Varanda', 'Piscina privativa', 'Área de serviço']","['Banheira de hidromassagem', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",16/10/2024,16.0,10.0,2024.0,2.0,Quarta-feira,42.0,Q4,RJ
729,729,700.000,2.0,2.0,1.0,103.0,Apartamento,Niterói,Icaraí,"['Box', 'Varanda', 'Armários no quarto', 'Armários na cozinha', 'Chuveiro a gás']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários nos banheiros', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço', 'Garden/Área Privativa']",16/12/2024,16.0,12.0,2024.0,0.0,Segunda-feira,51.0,Q4,RJ
730,730,460.000,2.0,1.0,1.0,100.0,Apartamento,Niterói,Ingá,"['Varanda', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']",,28/01/2025,28.0,1.0,2025.0,1.0,Terça-feira,5.0,Q1,RJ
731,731,290.000,2.0,2.0,1.0,94.0,Apartamento,Niterói,Ingá,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
732,732,270.000,2.0,2.0,1.0,72.0,Apartamento,Niterói,Pendotiba,"['Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Closet']",,16/08/2024,16.0,8.0,2024.0,4.0,Sexta-feira,33.0,Q3,RJ
733,733,370.000,2.0,2.0,1.0,65.0,Apartamento,Niterói,Santa Rosa,"['Box', 'Varanda', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários nos banheiros', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,RJ
734,734,336.019,2.0,1.0,0.0,75.0,Apartamento,Niterói,Centro,"['Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",27/01/2025,27.0,1.0,2025.0,0.0,Segunda-feira,5.0,Q1,RJ
735,735,330.000,2.0,2.0,1.0,78.0,Apartamento,Niterói,Icaraí,"['Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Chuveiro a gás', 'Cozinha americana', 'Quintal']",28/01/2025,28.0,1.0,2025.0,1.0,Terça-feira,5.0,Q1,RJ
736,736,300.000,2.0,2.0,1.0,78.0,Apartamento,Niterói,Icaraí,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/11/2024,16.0,11.0,2024.0,5.0,Sábado,46.0,Q4,RJ
737,737,495.000,2.0,2.0,1.0,80.0,Apartamento,Niterói,Santa Rosa,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",24/01/2025,24.0,1.0,2025.0,4.0,Sexta-feira,4.0,Q1,RJ
