,preco,num_quartos,num_banheiros,num_vagas,tamanho,tipo,cidade,regiao,itens_disponiveis,itens_indisponiveis,data_completa,dia,mes,ano,dia_da_semana,dia_da_semana_extenso,semana_do_ano,quarter,estado
476,209000,2.0,1.0,1.0,51.0,apartamento,sao paulo,conjunto habitacional teotonio vilela,['piscina privativa'],"['banheira de hidromassagem', 'box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
477,350000,2.0,1.0,0.0,87.0,apartamento,sao paulo,vila monumento,"['box', 'varanda', 'armarios nos banheiros', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",21/01/2025,21.0,1.0,2025.0,1.0,terca-feira,4.0,q1,sp
478,200000,2.0,1.0,1.0,57.0,apartamento,sao paulo,vila silvia,"['box', 'armarios nos banheiros', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",23/01/2025,23.0,1.0,2025.0,3.0,quinta-feira,4.0,q1,sp
479,529000,2.0,2.0,1.0,63.0,apartamento,sao paulo,ipiranga,"['armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['lavanderia no predio', 'portaria 24h']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
480,330000,2.0,1.0,1.0,64.0,apartamento,sao paulo,sao joao climaco,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
481,1170000,3.0,3.0,2.0,100.0,apartamento,sao paulo,mooca,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,sp
482,750000,3.0,3.0,2.0,115.0,apartamento,sao paulo,alto da mooca,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'fogao incluso', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
483,320000,2.0,1.0,0.0,134.0,apartamento,sao paulo,bras,"['box', 'piscina privativa', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",11/02/2025,11.0,2.0,2025.0,1.0,terca-feira,7.0,q1,sp
484,395000,2.0,1.0,1.0,79.0,apartamento,sao paulo,ipiranga,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
485,1680000,2.0,2.0,2.0,1046.0,apartamento,sao paulo,jardim das acacias,"['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'closet', 'cozinha americana', 'quintal', 'area de servico']","['chuveiro a gas', 'apartamento cobertura']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
486,600000,3.0,2.0,1.0,70.0,apartamento,sao paulo,mooca,"['varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'closet', 'cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'box', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",09/02/2025,9.0,2.0,2025.0,6.0,domingo,6.0,q1,sp
487,295000,2.0,1.0,1.0,54.0,apartamento,sao paulo,sacoma,"['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'cozinha americana', 'area de servico']","['box', 'chuveiro a gas', 'apartamento cobertura', 'closet', 'quintal']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
488,206000,1.0,1.0,0.0,35.0,apartamento,sao paulo,jardim ibitirama,"['box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'cozinha americana', 'area de servico']","['banheira de hidromassagem', 'ar condicionado', 'closet', 'quintal']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
489,1272000,2.0,2.0,2.0,78.0,apartamento,sao paulo,vila mariana,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'fogao incluso']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'geladeira inclusa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
490,484000,2.0,3.0,2.0,85.0,casa,sao paulo,vila carrao,"['banheira de hidromassagem', 'box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'cozinha americana', 'quintal', 'area de servico']","['piscina privativa', 'chuveiro a gas', 'apartamento cobertura', 'banheiro adaptado', 'closet', 'somente uma casa no terreno']",15/02/2025,15.0,2.0,2025.0,5.0,sabado,7.0,q1,sp
491,1685000,2.0,3.0,3.0,164.0,apartamento,sao paulo,vila andrade,"['banheira de hidromassagem', 'box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'closet', 'cozinha americana', 'area de servico']","['piscina privativa', 'banheiro adaptado', 'quintal', 'somente uma casa no terreno']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
492,477000,1.0,1.0,0.0,30.0,studio,sao paulo,vila mariana,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'geladeira inclusa', 'cozinha americana', 'home-office', 'garden/area privativa']","['banheira de hidromassagem', 'piscina privativa', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'banheiro adaptado', 'closet', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,sp
493,984000,3.0,2.0,2.0,87.0,apartamento,sao paulo,cambuci,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'fogao incluso', 'home-office', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
494,285500,2.0,1.0,1.0,69.0,apartamento,sao paulo,jardim santa emilia,"['box', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",28/01/2025,28.0,1.0,2025.0,1.0,terca-feira,5.0,q1,sp
495,208000,2.0,1.0,1.0,56.0,apartamento,sao paulo,conjunto residencial jose bonifacio,"['box', 'armarios nos banheiros', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
496,480000,2.0,2.0,1.0,87.0,apartamento,sao paulo,jardim independencia,"['box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'apartamento cobertura', 'area de servico']","['banheira de hidromassagem', 'varanda', 'ar condicionado', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",29/01/2025,29.0,1.0,2025.0,2.0,quarta-feira,5.0,q1,sp
497,399000,1.0,1.0,0.0,30.0,apartamento,sao paulo,vila da saude,"['box', 'varanda', 'armarios no quarto', 'armarios na cozinha', 'chuveiro a gas', 'geladeira inclusa', 'cozinha americana', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'piscina privativa', 'armarios nos banheiros', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",08/02/2025,8.0,2.0,2025.0,5.0,sabado,6.0,q1,sp
498,360000,1.0,1.0,1.0,35.0,apartamento,sao paulo,mooca,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",11/02/2025,11.0,2.0,2025.0,1.0,terca-feira,7.0,q1,sp
499,204000,2.0,1.0,1.0,48.0,apartamento,sao paulo,conjunto residencial jose bonifacio,"['box', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",13/02/2025,13.0,2.0,2025.0,3.0,quinta-feira,7.0,q1,sp
500,498900,1.0,1.0,1.0,26.0,studio,sao paulo,vila mariana,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
501,235000,2.0,2.0,1.0,50.0,apartamento,sao paulo,jardim da saude,"['quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",27/01/2025,27.0,1.0,2025.0,0.0,segunda-feira,5.0,q1,sp
502,290000,2.0,1.0,0.0,97.0,apartamento,sao paulo,bras,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'cozinha americana', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'banheiro adaptado', 'closet', 'quintal', 'somente uma casa no terreno']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
503,750000,1.0,1.0,1.0,48.0,apartamento,sao paulo,jardim paulista,"['banheira de hidromassagem', 'box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'geladeira inclusa']","['piscina privativa', 'ar condicionado', 'apartamento cobertura']",06/02/2025,6.0,2.0,2025.0,3.0,quinta-feira,6.0,q1,sp
504,380000,1.0,1.0,1.0,34.0,studio,sao paulo,cambuci,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'cozinha americana', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico']",19/11/2024,19.0,11.0,2024.0,1.0,terca-feira,47.0,q4,sp
505,293000,1.0,1.0,0.0,31.0,apartamento,sao paulo,vila santa clara,"['varanda', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,sp
506,679000,1.0,2.0,1.0,45.0,apartamento,sao paulo,vila mariana,"['varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha']","['banheira de hidromassagem', 'box', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
507,900000,1.0,1.0,1.0,50.0,apartamento,sao paulo,chacara santo antonio zona sul,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'fogao incluso', 'geladeira inclusa']","['banheira de hidromassagem', 'piscina privativa', 'apartamento cobertura']",03/02/2025,3.0,2.0,2025.0,0.0,segunda-feira,6.0,q1,sp
508,2600000,2.0,3.0,3.0,128.0,apartamento,sao paulo,brooklin,"['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'closet', 'cozinha americana', 'quintal', 'area de servico']",['apartamento cobertura'],15/02/2025,15.0,2.0,2025.0,5.0,sabado,7.0,q1,sp
509,270000,1.0,1.0,0.0,82.0,apartamento,sao paulo,republica,"['armarios no quarto', 'armarios na cozinha']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
510,720000,3.0,4.0,3.0,299.0,apartamento,sao paulo,vila andrade,"['banheira de hidromassagem', 'box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'fogao incluso', 'closet', 'quartos e corredores com portas amplas', 'area de servico']","['piscina privativa', 'ar condicionado', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
511,1484000,3.0,2.0,2.0,94.0,apartamento,sao paulo,mirandopolis,"['varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'closet', 'cozinha americana', 'area de servico']","['banheira de hidromassagem', 'box', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'quintal']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
512,330000,2.0,1.0,1.0,75.0,apartamento,sao paulo,vila bela,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",24/01/2025,24.0,1.0,2025.0,4.0,sexta-feira,4.0,q1,sp
